loan_id,emp_length,state,homeownership,annual_income,verified_income,debt_to_income,delinq_2y,inquiries_last_12m,total_credit_limit,total_credit_utilized,num_historical_failed_to_pay,public_record_bankrupt,loan_purpose,loan_amount,term,interest_rate,grade,loan_status,risk_level,credit_utilization_ratio
8904,10,CA,Mortgage,170000.0,Not Verified,8.68,0,13,237019.0,128877.0,0,0,Home Improvement,40000,36,7.35,A,Current,Medium Risk,0.5437412190583877
8905,2,WA,Rent,40000.0,Source Verified,16.55,0,1,40780.0,31956.0,0,0,Debt Consolidation,15000,36,11.98,B,Current,Medium Risk,0.7836194212849436
8906,10,IL,Mortgage,38500.0,Verified,35.6,0,0,67961.0,36075.0,1,1,Debt Consolidation,18000,36,14.07,C,Current,Medium Risk,0.5308191462750695
8907,2,GA,Mortgage,100000.0,Not Verified,9.55,0,1,518564.0,134774.25,0,0,House,3800,36,5.31,A,Current,Medium Risk,0.2598989710045433
8908,1,TX,Mortgage,45000.0,Verified,44.11,0,6,327120.0,75621.0,0,0,Debt Consolidation,35000,36,12.61,C,Current,Medium Risk,0.2311720469552458
8909,6,GA,Mortgage,32000.0,Verified,34.43,0,1,236116.0,33916.0,0,0,Car,3725,36,20.0,D,Current,Medium Risk,0.1436412610750648
8910,6,IN,Own,82000.0,Not Verified,0.67,0,1,16400.0,1315.0,0,0,Debt Consolidation,10000,36,10.9,B,Current,Medium Risk,0.0801829268292683
8911,5,VA,Mortgage,65000.0,Source Verified,22.03,0,2,45838.0,30078.0,0,0,Credit Card,30000,60,25.82,E,Current,Medium Risk,0.6561804616257254
8912,3,PA,Mortgage,56000.0,Not Verified,22.82,0,1,286297.0,60762.0,0,0,Credit Card,19100,60,9.44,B,Current,Medium Risk,0.2122341484542276
8913,6,NC,Mortgage,38560.0,Not Verified,17.82,0,1,108000.0,8362.0,0,0,Home Improvement,16000,36,6.08,A,Current,Medium Risk,0.07742592592592593
8914,10,WI,Mortgage,50000.0,Not Verified,7.63,0,4,162700.0,9424.0,0,0,Credit Card,5000,36,7.96,A,Current,Medium Risk,0.05792255685310387
8915,6,VA,Mortgage,82048.0,Verified,29.97,0,0,257955.0,59425.0,0,0,Debt Consolidation,35000,36,17.09,D,Current,Medium Risk,0.23036963811517513
8916,0,TX,Rent,40000.0,Source Verified,9.72,0,5,54211.0,32053.0,0,0,Credit Card,6000,36,10.41,B,Current,Medium Risk,0.5912637656564166
8917,2,OH,Own,60000.0,Source Verified,39.27,0,2,83833.0,44547.0,0,0,Debt Consolidation,15000,36,10.9,B,Current,Medium Risk,0.5313778583612658
8918,10,NJ,Mortgage,58000.0,Source Verified,12.39,0,1,285719.0,17143.0,0,0,Debt Consolidation,18000,60,17.09,D,Current,Medium Risk,0.059999510008084865
8919,3,SC,Rent,50000.0,Source Verified,13.06,0,0,27378.0,22236.0,0,0,Debt Consolidation,10000,36,11.98,B,Current,Medium Risk,0.8121849660311199
8920,4,NV,Rent,125000.0,Verified,7.19,0,0,60868.0,34376.0,0,0,Major Purchase,40000,60,13.59,C,Current,Medium Risk,0.5647630939081291
8921,0,IN,Rent,30000.0,Source Verified,11.34,0,0,17500.0,9202.0,0,0,Debt Consolidation,3200,36,12.62,C,Current,Medium Risk,0.5258285714285714
8922,6,OH,Rent,35000.0,Verified,24.86,0,1,44400.0,23114.0,1,1,Debt Consolidation,19200,36,18.06,D,Current,Medium Risk,0.5205855855855855
8923,8,CA,Rent,83000.0,Not Verified,15.95,0,1,94060.0,31166.0,0,0,Credit Card,12800,36,6.71,A,Current,Medium Risk,0.33134169678928344
8924,0,NH,Rent,30000.0,Source Verified,22.56,0,0,45682.0,46687.0,0,0,Credit Card,10200,36,17.09,D,Current,Medium Risk,1.0219999124381594
8925,10,TX,Mortgage,88500.0,Verified,24.35,0,1,454344.0,76479.0,0,0,Credit Card,26450,60,16.01,C,Current,Medium Risk,0.16832840314827532
8926,6,FL,Rent,80000.0,Verified,7.68,0,1,28700.0,11917.0,1,1,Credit Card,9000,36,10.42,B,Current,Medium Risk,0.4152264808362369
8927,7,NY,Rent,55000.0,Source Verified,11.63,0,0,18675.0,9914.0,0,0,Debt Consolidation,30000,36,18.06,D,Current,Medium Risk,0.5308701472556894
8928,10,NY,Rent,50000.0,Source Verified,12.87,0,0,28678.0,12021.0,0,0,Debt Consolidation,15000,36,7.35,A,Current,Medium Risk,0.41917149034102796
8929,2,MS,Mortgage,53000.0,Not Verified,32.09,0,1,92892.0,67495.0,1,1,Credit Card,20500,36,12.62,C,Current,Medium Risk,0.7265964776299358
8930,2,IL,Mortgage,60000.0,Not Verified,8.28,0,0,260300.0,11273.0,0,0,Credit Card,18000,60,9.44,B,Current,Medium Risk,0.04330772185939301
8931,6,GA,Mortgage,55296.0,Not Verified,24.26,0,3,329220.0,49921.0,0,0,Debt Consolidation,20000,60,21.85,D,Current,Medium Risk,0.15163416560354778
8932,10,WA,Mortgage,106000.0,Source Verified,11.32,0,2,289646.0,41763.0,0,0,Debt Consolidation,30000,36,11.99,B,Current,Medium Risk,0.1441863516154202
8933,3,NC,Rent,50000.0,Not Verified,18.8,0,0,49622.0,31211.0,0,0,Credit Card,5000,36,7.97,A,Current,Medium Risk,0.6289750513884971
8934,2,MI,Mortgage,41000.0,Not Verified,16.6,0,2,186683.0,33232.0,0,0,Car,3600,36,16.01,C,Current,Medium Risk,0.17801299529148343
8935,10,TX,Mortgage,170000.0,Verified,7.33,0,6,190574.0,134774.25,0,0,Debt Consolidation,40000,36,9.44,B,Current,Medium Risk,0.7072016644453073
8936,10,GA,Mortgage,170000.0,Verified,21.37,0,4,591484.375,134774.25,0,0,Credit Card,24000,36,9.44,B,Current,Medium Risk,0.22785766741513672
8937,5,IN,Mortgage,26000.0,Verified,43.21,0,21,57282.0,49519.0,2,2,Debt Consolidation,4000,36,20.39,D,Current,Medium Risk,0.8644774972940888
8938,10,TN,Mortgage,83000.0,Not Verified,12.61,0,1,304258.0,33365.0,1,1,Other,10000,60,10.9,B,Current,Medium Risk,0.10966022257426264
8939,0,MN,Mortgage,38000.0,Source Verified,24.35,0,0,32500.0,22195.0,0,0,Debt Consolidation,11000,36,13.58,C,Current,Medium Risk,0.682923076923077
8940,10,FL,Own,89000.0,Verified,21.36,1,3,258439.0,50845.0,0,0,Major Purchase,20000,36,18.06,D,Current,Medium Risk,0.19673888228943773
8941,10,CT,Own,106000.0,Verified,16.88,0,1,377097.0,46875.0,0,0,Debt Consolidation,40000,60,11.98,B,Current,Medium Risk,0.12430488707149619
8942,5,CA,Rent,30000.0,Not Verified,14.48,0,0,39040.0,14161.0,0,0,Debt Consolidation,13500,36,5.31,A,Current,Medium Risk,0.3627305327868853
8943,8,CA,Own,110000.0,Verified,22.1,1,2,590365.0,109960.0,0,0,Small Business,24000,36,7.97,A,Current,Medium Risk,0.1862576541631025
8944,4,CA,Rent,89748.0,Verified,17.18,0,1,64445.0,51645.0,0,0,Debt Consolidation,30000,36,19.03,D,Current,Medium Risk,0.8013810225773915
8945,1,WA,Rent,60000.0,Not Verified,2.84,0,0,15200.0,4102.0,0,0,Major Purchase,6000,36,6.07,A,Current,Medium Risk,0.2698684210526316
8946,10,CA,Rent,55000.0,Not Verified,28.37,0,2,56210.0,25228.0,0,0,Debt Consolidation,40000,36,14.08,C,Current,Medium Risk,0.44881693648816934
8947,0,AZ,Mortgage,34000.0,Source Verified,13.2,0,4,153531.0,8983.0,0,0,Debt Consolidation,12000,36,10.91,B,Current,Medium Risk,0.058509356416619446
8948,1,NY,Mortgage,86000.0,Verified,10.81,0,3,511274.0,46604.0,0,0,Home Improvement,4000,36,6.71,A,Fully Paid,Low Risk,0.09115268916471403
8949,10,CA,Mortgage,104000.0,Verified,31.4,0,0,297257.0,134774.25,0,0,Debt Consolidation,18000,36,10.9,B,Current,Medium Risk,0.4533930235452824
8950,6,AZ,Rent,72000.0,Not Verified,22.99,0,3,86372.0,63459.0,1,1,Credit Card,9600,36,19.42,D,Current,Medium Risk,0.7347172694854814
8951,3,GA,Mortgage,63000.0,Source Verified,14.78,0,5,205121.0,73058.0,0,0,Home Improvement,30000,60,25.81,E,Current,Medium Risk,0.35617026048039935
8952,5,NC,Rent,50000.0,Not Verified,34.18,0,3,98789.0,74719.0,0,0,Credit Card,20000,36,13.59,C,Current,Medium Risk,0.7563493911265424
8953,6,WI,Mortgage,97500.0,Source Verified,31.35,0,0,591484.375,134774.25,0,0,Credit Card,17575,36,5.31,A,Current,Medium Risk,0.22785766741513672
8954,6,NH,Mortgage,32000.0,Source Verified,10.62,0,3,116200.0,3116.0,0,0,Debt Consolidation,2600,36,12.62,C,Current,Medium Risk,0.026815834767641995
8955,10,NH,Mortgage,83000.0,Source Verified,26.13,0,3,485285.0,59280.0,0,0,Debt Consolidation,3500,36,12.61,C,Current,Medium Risk,0.12215502230647969
8956,6,ME,Rent,100000.0,Source Verified,11.46,0,0,79281.0,29179.0,0,0,Debt Consolidation,25000,36,10.42,B,Current,Medium Risk,0.368045307198446
8957,6,VA,Rent,58000.0,Not Verified,23.36,0,1,23900.0,6335.0,0,0,Debt Consolidation,15000,36,10.91,B,Current,Medium Risk,0.26506276150627617
8958,10,IL,Mortgage,100000.0,Verified,9.67,0,6,189297.0,46880.0,0,0,Debt Consolidation,13175,36,21.45,D,Current,Medium Risk,0.2476531587927965
8959,10,SC,Mortgage,71000.0,Not Verified,29.67,0,2,252694.0,63498.0,0,0,Credit Card,20000,60,11.98,B,Current,Medium Risk,0.25128416187167085
8960,3,NY,Rent,97000.0,Source Verified,11.22,0,5,49528.0,41545.0,0,0,Credit Card,8550,36,9.93,B,Current,Medium Risk,0.8388184461314812
8961,6,NY,Mortgage,68353.0,Verified,16.06,0,2,361446.0,45182.0,0,0,Home Improvement,30750,36,25.82,E,Late (31-120 days),High Risk,0.12500345833125834
8962,0,AZ,Rent,52278.85,Not Verified,18.04,1,0,107000.0,24676.0,0,0,Credit Card,21200,36,10.42,B,Current,Medium Risk,0.23061682242990655
8963,2,MD,Mortgage,34000.0,Verified,78.31,0,4,290622.0,102442.0,0,0,Credit Card,30000,60,19.03,D,Current,Medium Risk,0.35249224078011987
8964,6,AZ,Rent,60000.0,Verified,34.08,0,3,84441.0,33293.0,1,1,Debt Consolidation,15000,36,12.61,C,Current,Medium Risk,0.3942752928079961
8965,7,NY,Mortgage,170000.0,Source Verified,27.03,0,3,591484.375,134774.25,0,0,Debt Consolidation,25975,60,21.45,D,Current,Medium Risk,0.22785766741513672
8966,5,CA,Rent,54000.0,Verified,28.24,0,0,49896.0,27881.0,0,0,Debt Consolidation,19000,60,25.82,E,Current,Medium Risk,0.5587822671156004
8967,3,IN,Mortgage,42000.0,Source Verified,22.07,0,0,229703.0,76754.0,0,0,Credit Card,10000,36,6.71,A,Current,Medium Risk,0.3341445257571734
8968,6,OK,Own,12000.0,Verified,10.3,1,1,37000.0,3376.0,0,0,Debt Consolidation,4975,36,16.01,C,Current,Medium Risk,0.09124324324324325
8969,1,WI,Rent,110000.0,Source Verified,34.15,0,0,152633.0,112589.0,0,0,Credit Card,5550,36,21.45,D,Current,Medium Risk,0.7376452012343333
8970,2,GA,Rent,40400.0,Not Verified,27.17,0,1,90564.0,29133.0,0,0,Debt Consolidation,10500,36,5.32,A,Current,Medium Risk,0.32168411289254006
8971,10,FL,Mortgage,115000.0,Source Verified,23.93,0,0,326429.0,64232.0,0,0,Debt Consolidation,25000,36,6.72,A,Current,Medium Risk,0.19677173290363295
8972,1,NY,Mortgage,36000.0,Not Verified,6.1,0,0,24300.0,8046.0,0,0,Credit Card,10000,60,12.62,C,Current,Medium Risk,0.33111111111111113
8973,1,CA,Rent,115000.0,Not Verified,23.05,0,1,152483.0,79249.0,0,0,Home Improvement,15000,36,9.93,B,Current,Medium Risk,0.5197235101617885
8974,3,NY,Rent,70000.0,Source Verified,0.0,0,0,600.0,0.0,0,0,Credit Card,16000,36,10.42,B,Current,Medium Risk,0.0
8975,5,NY,Rent,56000.0,Source Verified,9.84,0,1,29200.0,14731.0,0,0,Debt Consolidation,14000,36,12.62,C,Current,Medium Risk,0.504486301369863
8976,10,CA,Mortgage,118000.0,Verified,8.41,1,1,411688.0,44169.0,0,0,Other,4000,36,17.09,D,Current,Medium Risk,0.10728755756786693
8977,2,TX,Own,105000.0,Source Verified,22.1,0,1,171038.0,134774.25,0,0,Debt Consolidation,24000,60,28.72,F,Current,Medium Risk,0.787978402460272
8978,10,MD,Mortgage,85000.0,Not Verified,9.81,0,0,286600.0,36664.0,0,0,Home Improvement,14000,36,6.08,A,Current,Medium Risk,0.12792742498255408
8979,10,TX,Mortgage,71487.0,Source Verified,18.52,0,5,236141.0,61100.0,1,1,House,6500,36,10.42,B,Fully Paid,Low Risk,0.2587437166777476
8980,5,SC,Mortgage,27480.0,Verified,24.89,0,1,102277.0,19315.0,0,0,Debt Consolidation,3200,36,16.01,C,Current,Medium Risk,0.1888498880491215
8981,2,NC,Own,50000.0,Source Verified,25.11,0,2,71194.0,48265.0,0,0,Other,15000,36,7.97,A,Current,Medium Risk,0.6779363429502486
8982,2,MD,Own,65000.0,Not Verified,22.54,2,2,139204.0,115098.0,0,0,Debt Consolidation,19000,36,11.99,B,Current,Medium Risk,0.8268296888020459
8983,9,CA,Mortgage,120690.0,Not Verified,12.89,0,3,64626.0,28999.0,0,0,Debt Consolidation,22000,60,15.05,C,Current,Medium Risk,0.44872032927923744
8984,2,AK,Rent,80000.0,Source Verified,20.84,0,2,79838.0,54586.0,0,0,Debt Consolidation,11100,60,21.85,D,Fully Paid,Low Risk,0.6837095117613167
8985,1,RI,Rent,60000.0,Source Verified,12.32,0,8,37744.0,17405.0,0,0,Debt Consolidation,8000,36,10.9,B,Current,Medium Risk,0.4611328952946164
8986,3,AK,Mortgage,97000.0,Source Verified,7.29,0,4,564083.0,24065.0,0,0,Debt Consolidation,23000,36,5.31,A,Current,Medium Risk,0.04266216141950741
8987,2,TX,Rent,109992.0,Source Verified,2.25,1,0,21500.0,7364.0,0,0,Debt Consolidation,9000,36,10.42,B,Current,Medium Risk,0.34251162790697676
8988,10,MA,Mortgage,125000.0,Source Verified,5.44,2,1,280900.0,21497.0,0,0,Credit Card,18000,36,6.07,A,Current,Medium Risk,0.07652901388394447
8989,8,NY,Rent,40000.0,Not Verified,6.87,0,0,35600.0,10697.0,0,0,Credit Card,12000,36,7.35,A,Current,Medium Risk,0.30047752808988765
8990,5,ID,Own,52500.0,Not Verified,9.92,0,1,31453.0,7338.0,0,0,Medical,4650,36,6.71,A,Current,Medium Risk,0.2333004800813913
8991,5,WA,Mortgage,50000.0,Source Verified,25.16,1,5,67947.0,50045.0,0,0,Other,18000,36,7.97,A,Current,Medium Risk,0.7365299424551489
8992,7,TX,Mortgage,45000.0,Source Verified,13.79,0,5,171631.0,121788.0,0,0,Other,6000,36,10.42,B,Current,Medium Risk,0.70959209000705
8993,6,AL,Mortgage,161000.0,Verified,20.2,0,1,376627.0,90588.0,0,0,Debt Consolidation,40000,60,11.99,B,Current,Medium Risk,0.24052444460965358
8994,0,NC,Own,50000.0,Verified,30.33,0,3,311875.0,60361.0,0,0,Other,30000,60,15.05,C,Current,Medium Risk,0.19354228456913827
8995,2,TX,Rent,170000.0,Verified,27.57,0,0,155259.0,110481.0,0,0,Debt Consolidation,30000,60,28.72,F,Current,Medium Risk,0.7115915985546731
8996,10,MT,Mortgage,105832.0,Verified,10.52,0,2,292894.0,51261.0,0,0,Other,24000,36,6.72,A,Current,Medium Risk,0.1750155346302758
8997,5,CA,Rent,42000.0,Not Verified,15.73,0,7,419821.0,25234.0,0,0,Home Improvement,9100,36,26.77,E,Current,Medium Risk,0.06010656922831397
8998,10,GA,Mortgage,94966.0,Source Verified,10.54,1,1,275065.0,29979.0,0,0,House,7000,36,6.08,A,Current,Medium Risk,0.10898878446912548
8999,10,NJ,Rent,55000.0,Not Verified,22.04,0,1,54734.0,41218.0,0,0,Other,10000,36,16.01,C,Current,Medium Risk,0.7530602550517046
9000,10,CA,Rent,105000.0,Verified,17.79,0,2,72492.0,39625.0,0,0,Debt Consolidation,16000,60,19.03,D,Current,Medium Risk,0.5466120399492358
9001,3,OR,Rent,60000.0,Source Verified,16.42,0,1,43522.0,26919.0,1,1,Debt Consolidation,20000,36,9.44,B,Current,Medium Risk,0.618514774137218
9002,3,NC,Mortgage,170000.0,Verified,3.08,0,1,591484.375,134774.25,2,0,Major Purchase,40000,36,9.44,B,Fully Paid,Low Risk,0.22785766741513672
9003,7,MD,Mortgage,151500.0,Source Verified,11.85,0,3,591484.375,102668.0,0,0,Debt Consolidation,40000,36,5.31,A,Current,Medium Risk,0.1735768590674944
9004,10,PA,Own,56000.0,Source Verified,28.6,1,1,163059.0,32750.0,0,0,Debt Consolidation,9000,36,9.43,B,Current,Medium Risk,0.20084754598028934
9005,2,NJ,Mortgage,65000.0,Not Verified,16.76,0,1,141400.0,36229.0,0,0,Debt Consolidation,7800,36,9.43,B,Current,Medium Risk,0.2562164073550212
9006,9,NV,Mortgage,75000.0,Verified,31.04,0,3,433318.0,76783.0,0,0,Debt Consolidation,25000,36,25.82,E,Current,Medium Risk,0.17719780853784056
9007,10,RI,Mortgage,98000.0,Source Verified,17.67,0,1,332710.0,43098.0,0,0,Debt Consolidation,35000,60,11.98,B,Current,Medium Risk,0.12953623275525233
9008,2,CA,Rent,38700.0,Source Verified,29.24,0,0,57250.0,26450.0,0,0,Debt Consolidation,14000,36,7.97,A,Current,Medium Risk,0.46200873362445416
9009,10,CT,Rent,60000.0,Verified,15.0,0,5,48522.0,33116.0,0,0,House,40000,60,13.58,C,Current,Medium Risk,0.6824945385598286
9010,6,MD,Mortgage,72000.0,Not Verified,30.1,0,3,404750.0,59589.0,0,0,Credit Card,13175,36,9.92,B,Current,Medium Risk,0.14722421247683756
9011,10,CA,Mortgage,120000.0,Source Verified,13.99,2,0,187200.0,101601.0,0,0,Car,5600,36,16.02,C,Current,Medium Risk,0.5427403846153847
9012,6,TN,Mortgage,65000.0,Not Verified,17.57,0,2,376670.0,73682.0,0,0,Debt Consolidation,25000,36,6.72,A,Current,Medium Risk,0.19561419810444156
9013,10,CA,Mortgage,120000.0,Verified,4.76,0,1,331900.0,2863.0,0,0,Credit Card,25000,36,5.32,A,Current,Medium Risk,0.008626092196444713
9014,10,NY,Own,80000.0,Not Verified,16.7,0,0,351287.0,42935.0,0,0,Debt Consolidation,10000,36,7.35,A,Current,Medium Risk,0.12222200081414912
9015,10,MN,Mortgage,68000.0,Not Verified,19.22,0,6,296634.0,48467.0,0,0,Debt Consolidation,12500,60,11.99,B,Current,Medium Risk,0.16338990135992504
9016,2,NJ,Rent,80000.0,Source Verified,8.85,2,2,78048.0,25715.0,0,0,Small Business,23000,60,11.98,B,Current,Medium Risk,0.32947673226732266
9017,10,MO,Mortgage,110000.0,Not Verified,17.36,0,3,87550.0,60828.0,1,1,Debt Consolidation,18000,36,10.91,B,Current,Medium Risk,0.69478012564249
9018,10,TX,Mortgage,34000.0,Verified,56.76,0,3,250795.0,76529.0,0,0,Debt Consolidation,10500,36,9.43,B,Current,Medium Risk,0.30514563687473834
9019,10,NC,Mortgage,120000.0,Not Verified,18.76,0,1,188924.0,61184.0,0,0,Small Business,20000,36,6.07,A,Current,Medium Risk,0.3238550951705448
9020,3,TX,Mortgage,78000.0,Source Verified,14.32,0,1,378769.0,134774.25,0,0,Debt Consolidation,35000,60,19.42,D,Current,Medium Risk,0.35582175415622713
9021,3,SC,Mortgage,86000.0,Verified,20.32,0,1,303755.0,42222.0,0,0,Debt Consolidation,40000,36,5.32,A,Current,Medium Risk,0.1390001810669783
9022,10,WV,Mortgage,41000.0,Not Verified,16.92,0,2,116707.0,30721.0,0,0,Credit Card,10000,60,14.08,C,Current,Medium Risk,0.2632318541304292
9023,10,TX,Mortgage,90000.0,Source Verified,10.08,0,0,206636.0,35472.0,0,0,Home Improvement,15000,36,6.07,A,Current,Medium Risk,0.17166418242706982
9024,10,CA,Mortgage,54000.0,Verified,25.02,0,0,33139.0,27326.0,0,0,Credit Card,9125,36,15.05,C,Current,Medium Risk,0.8245873442167838
9025,6,NJ,Mortgage,170000.0,Not Verified,11.49,1,4,508303.0,70602.0,0,0,Debt Consolidation,40000,60,11.98,B,Current,Medium Risk,0.13889746863583335
9026,2,OR,Rent,50000.0,Source Verified,23.38,0,3,120155.0,114770.0,0,0,Debt Consolidation,12000,60,24.84,E,Current,Medium Risk,0.9551828887686737
9027,0,IL,Mortgage,33996.0,Not Verified,4.45,0,2,8300.0,3634.0,1,1,Debt Consolidation,8300,36,14.07,C,Current,Medium Risk,0.43783132530120483
9028,0,NY,Mortgage,60000.0,Verified,17.86,0,1,47800.0,32393.0,0,0,Debt Consolidation,17150,36,12.62,C,Current,Medium Risk,0.6776778242677824
9029,3,IN,Own,60000.0,Not Verified,16.18,0,1,56600.0,30932.0,0,0,Car,3000,36,10.9,B,Current,Medium Risk,0.5465017667844523
9030,0,VA,Rent,92000.0,Not Verified,15.72,0,2,54725.0,32002.0,0,0,Credit Card,12000,60,17.09,D,Current,Medium Risk,0.5847784376427593
9031,2,IN,Mortgage,87000.0,Verified,32.73,0,10,339669.0,111078.0,0,0,Debt Consolidation,16000,60,14.08,C,Current,Medium Risk,0.32701836199358786
9032,2,OH,Rent,80000.0,Source Verified,15.9,0,3,63678.0,50070.0,1,1,Debt Consolidation,11000,36,18.06,D,Current,Medium Risk,0.7862998209742769
9033,10,VA,Mortgage,68000.0,Verified,41.42,1,0,382779.0,100295.0,0,0,Debt Consolidation,35000,36,10.41,B,Current,Medium Risk,0.2620180312922078
9034,10,WV,Mortgage,125000.0,Not Verified,14.89,0,4,333783.0,67650.0,0,0,Debt Consolidation,23000,60,12.62,C,Current,Medium Risk,0.20267658928105986
9035,10,AL,Mortgage,52000.0,Not Verified,20.97,0,1,251476.0,24341.0,0,0,Debt Consolidation,12675,36,10.41,B,Current,Medium Risk,0.0967925368623646
9036,1,CA,Own,20000.0,Source Verified,17.17,0,1,40649.0,8963.0,0,0,Credit Card,8000,36,9.44,B,Current,Medium Risk,0.2204974292110507
9037,6,CA,Own,49000.0,Verified,17.24,0,1,75300.0,26067.0,0,0,Debt Consolidation,5500,36,10.42,B,Current,Medium Risk,0.3461752988047809
9038,5,VA,Mortgage,170000.0,Verified,28.14,0,1,555371.0,134774.25,0,0,Debt Consolidation,36025,36,10.91,B,Current,Medium Risk,0.2426742663912952
9039,6,TX,Rent,112029.0,Source Verified,11.46,1,0,56359.0,41229.0,0,0,Debt Consolidation,20000,36,13.59,C,Current,Medium Risk,0.7315424333291932
9040,2,CT,Own,34000.0,Source Verified,30.27,0,5,65916.0,44603.0,0,0,Other,15000,60,12.62,C,Current,Medium Risk,0.676664239334911
9041,10,NC,Mortgage,43000.0,Source Verified,18.14,0,2,87717.0,34662.0,0,0,Credit Card,4500,36,6.08,A,Current,Medium Risk,0.3951571531174117
9042,10,FL,Mortgage,61175.0,Source Verified,6.36,0,0,21200.0,11554.0,0,0,Debt Consolidation,13000,36,9.44,B,Current,Medium Risk,0.545
9043,3,NC,Rent,24000.0,Source Verified,5.7,0,0,3400.0,3336.0,0,0,Debt Consolidation,2800,36,14.07,C,Current,Medium Risk,0.9811764705882353
9044,0,CA,Rent,45000.0,Verified,44.29,0,2,74327.0,90943.0,0,0,Debt Consolidation,12000,36,11.99,B,Current,Medium Risk,1.2235526793762697
9045,2,PA,Mortgage,110000.0,Verified,33.55,0,2,321656.0,117941.0,0,0,Debt Consolidation,20000,60,13.59,C,Current,Medium Risk,0.36666811749197903
9046,10,NY,Own,30000.0,Verified,31.24,0,0,91440.0,41316.0,0,0,Other,3000,36,9.44,B,Current,Medium Risk,0.45183727034120735
9047,5,KS,Own,93000.0,Not Verified,9.59,0,1,46300.0,19581.0,0,0,Debt Consolidation,18200,36,7.96,A,Current,Medium Risk,0.4229157667386609
9048,6,FL,Rent,40000.0,Not Verified,15.18,0,1,26664.0,14120.0,0,0,Credit Card,10000,36,6.72,A,Current,Medium Risk,0.5295529552955296
9049,10,AZ,Mortgage,72320.0,Source Verified,13.99,0,0,343658.0,29152.0,0,0,Credit Card,16225,60,12.62,C,Current,Medium Risk,0.08482852137881265
9050,6,FL,Mortgage,58764.0,Verified,26.63,0,2,147741.0,91154.0,1,1,Home Improvement,3000,36,10.9,B,Current,Medium Risk,0.6169851293818236
9051,7,CT,Rent,48000.0,Source Verified,27.9,0,0,86046.0,32644.0,0,0,Debt Consolidation,6000,36,7.34,A,Current,Medium Risk,0.37937847198010366
9052,2,NV,Mortgage,75000.0,Not Verified,17.78,4,3,260722.0,20513.0,0,0,Debt Consolidation,15000,60,18.06,D,Current,Medium Risk,0.07867767200312976
9053,1,NJ,Mortgage,150000.0,Source Verified,7.15,3,1,309992.0,16211.0,0,0,Debt Consolidation,12000,36,21.45,D,Current,Medium Risk,0.05229489793284988
9054,2,AZ,Own,45000.0,Source Verified,9.81,0,4,375048.0,23822.0,0,0,Debt Consolidation,18450,36,6.71,A,Current,Medium Risk,0.06351720313133252
9055,3,NJ,Rent,89000.0,Not Verified,6.31,0,2,34038.0,15307.0,0,0,Credit Card,5000,36,9.93,B,Current,Medium Risk,0.4497032728127387
9056,10,WA,Mortgage,35000.0,Verified,43.38,0,4,344718.0,42113.0,0,0,Home Improvement,16600,36,7.34,A,In Grace Period,High Risk,0.12216652452149293
9057,1,NJ,Rent,40000.0,Source Verified,0.75,0,0,0.0,0.0,0,0,Debt Consolidation,5000,36,11.99,B,Current,Medium Risk,0.0
9058,6,OH,Own,56000.0,Verified,28.69,0,0,47268.0,39041.0,0,0,Home Improvement,6000,36,9.43,B,Current,Medium Risk,0.825949902682576
9059,4,LA,Rent,86000.0,Verified,27.66,0,1,249350.0,134774.25,0,0,Debt Consolidation,10500,36,10.91,B,Current,Medium Risk,0.5405023059955886
9060,1,MS,Own,52000.0,Not Verified,27.76,0,13,131520.0,54598.0,1,1,Credit Card,5000,36,9.92,B,Current,Medium Risk,0.41513077858880776
9061,10,WA,Mortgage,128000.0,Source Verified,14.8,1,6,591484.375,111771.0,0,0,Credit Card,9000,36,10.41,B,Current,Medium Risk,0.18896695284638754
9062,10,LA,Mortgage,120000.0,Source Verified,17.77,0,2,535313.0,82641.0,0,0,Credit Card,30000,36,7.34,A,Current,Medium Risk,0.15437884004311497
9063,6,TX,Own,25000.0,Source Verified,9.07,0,0,8600.0,5890.0,1,1,Debt Consolidation,10000,36,11.99,B,Current,Medium Risk,0.6848837209302325
9064,0,MD,Rent,60000.0,Not Verified,22.57,0,0,188391.0,134774.25,0,0,Credit Card,8000,36,9.93,B,Current,Medium Risk,0.7153964361354842
9065,2,NY,Rent,30000.0,Not Verified,14.04,0,0,21800.0,13550.0,0,0,Credit Card,13000,36,9.93,B,Current,Medium Risk,0.6215596330275229
9066,0,SC,Rent,42000.0,Source Verified,17.66,0,1,257256.0,134774.25,0,0,Car,2000,36,17.09,D,Fully Paid,Low Risk,0.5238915710420748
9067,10,MA,Mortgage,27703.0,Source Verified,8.23,0,1,44650.0,4340.0,0,0,Debt Consolidation,8000,36,6.72,A,Current,Medium Risk,0.09720044792833146
9068,2,IL,Mortgage,22000.0,Source Verified,4.09,0,2,28300.0,1550.0,0,0,Debt Consolidation,12000,36,6.72,A,Current,Medium Risk,0.054770318021201414
9069,10,IL,Rent,55000.0,Source Verified,5.0,0,5,60700.0,4818.0,2,1,Other,14300,60,13.58,C,In Grace Period,High Risk,0.07937397034596376
9070,10,WA,Mortgage,80000.0,Not Verified,9.35,0,1,321249.0,27173.0,0,0,Home Improvement,12000,36,6.72,A,Current,Medium Risk,0.08458547730887878
